2025-08-28 12:22:55 [INFO] Initializing Ollama connection manager...
2025-08-28 12:22:55 [WARNING] HostHealthMonitor initialized with empty host list
2025-08-28 12:22:55 [INFO] Setting up connections...
2025-08-28 12:22:55 [INFO] Multi-GPU configuration: 4 instances
2025-08-28 12:22:55 [INFO] Initialized with 4 hosts
2025-08-28 12:22:55 [INFO] Waiting for Ollama services to start...
2025-08-28 12:22:55 [INFO] Checking host 1/4: http://127.0.0.1:39001
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39001 is ready
2025-08-28 12:22:55 [INFO] Checking host 2/4: http://127.0.0.1:39002
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39002 is ready
2025-08-28 12:22:55 [INFO] Checking host 3/4: http://127.0.0.1:39003
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39003 is ready
2025-08-28 12:22:55 [INFO] Checking host 4/4: http://127.0.0.1:39004
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39004 is ready
2025-08-28 20:47:13 [WARNING] Invalid JSON response for 0448F04A3F3880
2025-08-28 20:47:40 [WARNING] Invalid JSON response for 0449744A3F3880
2025-08-28 20:48:16 [WARNING] Invalid JSON response for 0449E84A3F3880
2025-08-28 20:48:24 [WARNING] Invalid JSON response for 0449FF4A3F3880
2025-08-28 20:49:01 [WARNING] Invalid JSON response for 044A7B4A3F3880
2025-08-28 20:49:16 [WARNING] Invalid JSON response for 044AAB4A3F3880
2025-08-28 20:51:14 [WARNING] Invalid JSON response for 044C974A3F3880
2025-08-28 20:51:28 [WARNING] Invalid JSON response for 044CEC4A3F3880
2025-08-28 20:52:11 [WARNING] Invalid JSON response for 044D8B4A3F3880
2025-08-28 20:52:21 [WARNING] Invalid JSON response for 044DDD4A3F3880
2025-08-28 20:53:09 [WARNING] Invalid JSON response for 044EA14A3F3880
2025-08-28 20:53:30 [WARNING] Invalid JSON response for 044F344A3F3880
2025-08-28 20:53:41 [WARNING] Invalid JSON response for 044F4E4A3F3880
2025-08-28 20:54:18 [WARNING] Invalid JSON response for 0450134A3F3884
2025-08-28 20:54:59 [WARNING] Invalid JSON response for 0450E24A3F3880
2025-08-28 20:55:04 [WARNING] Invalid JSON response for 0450D54A3F3880
2025-08-28 20:56:26 [WARNING] Invalid JSON response for 04539D4A3F3880
2025-08-28 20:56:57 [WARNING] Invalid JSON response for 04548A4A3F3880
2025-08-28 20:57:17 [WARNING] Invalid JSON response for 0455424A3F3880
2025-08-28 20:57:19 [WARNING] Invalid JSON response for 04552A4A3F3880
2025-08-28 20:57:24 [WARNING] Invalid JSON response for 0455364A3F3880
2025-08-28 20:57:45 [WARNING] Invalid JSON response for 04560B4A3F3884
2025-08-28 20:57:53 [WARNING] Invalid JSON response for 04562F4A3F3880
2025-08-28 20:57:55 [WARNING] Invalid JSON response for 0456224A3F3880
2025-08-28 20:58:35 [WARNING] Invalid JSON response for 0457264A3F3880
2025-08-28 20:58:37 [WARNING] Invalid JSON response for 0457314A3F3880
2025-08-28 20:59:49 [WARNING] Invalid JSON response for 0458464A3F3880
2025-08-28 20:59:51 [WARNING] Invalid JSON response for 0458424A3F3880
2025-08-28 21:00:17 [WARNING] Invalid JSON response for 0458A64A3F3880
2025-08-28 21:01:10 [WARNING] Invalid JSON response for 0459B04A3F3880
2025-08-28 21:01:30 [WARNING] Invalid JSON response for 0459D84A3F3880
2025-08-28 21:02:01 [WARNING] Invalid JSON response for 045A8B4A3F3880
2025-08-28 21:03:02 [WARNING] Invalid JSON response for 045CFF4A3F3880
2025-08-28 21:03:47 [WARNING] Invalid JSON response for 045F5B4A3F3880
2025-08-28 21:03:55 [WARNING] Invalid JSON response for 045F884A3F3880
2025-08-28 21:06:16 [WARNING] Invalid JSON response for 0464494A3F3880
2025-08-28 21:06:30 [WARNING] Invalid JSON response for 0464958ABF3180
2025-08-28 21:06:50 [WARNING] Invalid JSON response for 0464FD4A3F3880
2025-08-28 21:06:53 [WARNING] Invalid JSON response for 0465024A3F3884
2025-08-28 21:06:56 [WARNING] Invalid JSON response for 0465064A3F3884
2025-08-28 21:07:07 [WARNING] Invalid JSON response for 0465124A3F3884
2025-08-28 21:08:02 [WARNING] Invalid JSON response for 0466134A3F3880
2025-08-28 21:08:15 [WARNING] Invalid JSON response for 04661A4A3F3880
2025-08-28 21:08:21 [WARNING] Invalid JSON response for 04664B4A3F3880
2025-08-28 21:08:35 [WARNING] Invalid JSON response for 04667B4A3F3880
2025-08-28 21:09:03 [WARNING] Invalid JSON response for 0466F34A3F3880
2025-08-28 21:10:01 [WARNING] Invalid JSON response for 0467AE4A3F3880
2025-08-28 21:10:06 [WARNING] Invalid JSON response for 0467D14A3F3880
2025-08-28 21:10:10 [WARNING] Invalid JSON response for 0467C64A3F3880
2025-08-28 21:10:12 [WARNING] Invalid JSON response for 0467DD4A3F3880
2025-08-28 21:10:12 [WARNING] Invalid JSON response for 0467F14A3F3880
2025-08-28 21:10:38 [WARNING] Invalid JSON response for 0468374A3F3880
2025-08-28 21:11:56 [WARNING] Invalid JSON response for 04696C4A3F3880
2025-08-28 21:13:55 [WARNING] Invalid JSON response for 046B374A3F3880
2025-08-28 21:16:00 [WARNING] Invalid JSON response for 046D5C4A3F3880
2025-08-28 21:16:48 [WARNING] Invalid JSON response for 046E2E4A3F3880
2025-08-28 21:17:58 [WARNING] Invalid JSON response for 046F294A3F3884
2025-08-28 21:18:07 [WARNING] Invalid JSON response for 046F444A3F3880
2025-08-28 21:18:13 [WARNING] Invalid JSON response for 046F6D4A3F3880
2025-08-28 21:18:14 [WARNING] Invalid JSON response for 046F5D4A3F3880
2025-08-28 21:19:43 [WARNING] Invalid JSON response for 0470684A3F3880
2025-08-28 21:20:20 [WARNING] Invalid JSON response for 0470F74A3F3880
2025-08-28 21:20:42 [WARNING] Invalid JSON response for 04719A4A3F3880
2025-08-28 21:20:44 [WARNING] Invalid JSON response for 0471A64A3F3880
2025-08-28 21:20:48 [WARNING] Invalid JSON response for 0471A34A3F3880
2025-08-28 21:20:54 [WARNING] Invalid JSON response for 0471AF4A3F3880
2025-08-28 21:20:56 [WARNING] Invalid JSON response for 0471D74A3F3880
2025-08-28 21:21:05 [WARNING] Invalid JSON response for 0471EF4A3F3880
2025-08-28 21:21:09 [WARNING] Invalid JSON response for 0472024A3F3884
2025-08-28 21:21:18 [WARNING] Invalid JSON response for 0472184A3F3880
2025-08-28 21:21:56 [WARNING] Invalid JSON response for 04727C4A3F3880
2025-08-28 21:22:15 [WARNING] Invalid JSON response for 0472EA4A3F3880
2025-08-28 21:22:45 [WARNING] Invalid JSON response for 0473254A3F3880
2025-08-28 21:22:51 [WARNING] Invalid JSON response for 0473304A3F3880
2025-08-28 21:23:50 [WARNING] Invalid JSON response for 0474214A3F3880
2025-08-28 21:24:33 [WARNING] Invalid JSON response for 0474DE4A3F3880
2025-08-28 21:24:42 [WARNING] Invalid JSON response for 0474F64A3F3880
2025-08-28 21:25:05 [WARNING] Invalid JSON response for 04754D4A3F3880
2025-08-28 21:25:11 [WARNING] Invalid JSON response for 0475594A3F3880
2025-08-28 21:25:27 [WARNING] Invalid JSON response for 0475A24A3F3880
2025-08-28 21:25:42 [WARNING] Invalid JSON response for 0475DE4A3F3880
2025-08-28 21:25:47 [WARNING] Invalid JSON response for 0476054A3F3884
2025-08-28 21:26:29 [WARNING] Invalid JSON response for 0476BD4A3F3880
2025-08-28 21:27:06 [WARNING] Invalid JSON response for 0477394A3F3880
2025-08-28 21:27:28 [WARNING] Invalid JSON response for 0477B74A3F3880
2025-08-28 21:28:24 [WARNING] Invalid JSON response for 0479124A3F3880
2025-08-28 21:28:32 [WARNING] Invalid JSON response for 0479364A3F3880
2025-08-28 21:28:42 [WARNING] Invalid JSON response for 0479734A3F3880
2025-08-28 21:29:37 [WARNING] Invalid JSON response for 047B114A3F3880
2025-08-28 21:30:03 [WARNING] Invalid JSON response for 047BB14A3F3880
2025-08-28 21:30:12 [WARNING] Invalid JSON response for 047BED4A3F3880
2025-08-28 21:30:35 [WARNING] Invalid JSON response for 047C404A3F3880
2025-08-28 21:30:56 [WARNING] Invalid JSON response for 047CC64A3F3880
2025-08-28 21:31:20 [WARNING] Invalid JSON response for 047E454A3F3880
2025-08-28 21:31:23 [WARNING] Invalid JSON response for 047E504A3F3880
2025-08-28 21:32:30 [WARNING] Invalid JSON response for 04804B4A3F3880
2025-08-28 21:33:48 [WARNING] Invalid JSON response for 0482774A3F3880
2025-08-28 21:33:57 [WARNING] Invalid JSON response for 0482A24A3F3880
2025-08-28 21:35:37 [WARNING] Invalid JSON response for 0484BB4A3F3880
2025-08-28 21:36:32 [WARNING] Invalid JSON response for 04B8EB8ABF3180
2025-08-28 21:39:05 [WARNING] Invalid JSON response for 04C6E5523F3880
2025-08-28 21:39:32 [WARNING] Invalid JSON response for 04C8AC523F3880
2025-08-28 21:40:08 [WARNING] Invalid JSON response for 04C9FA523F3880
2025-08-28 21:41:36 [WARNING] Invalid JSON response for 04CD1C523F3880
2025-08-28 21:44:33 [WARNING] Invalid JSON response for 04D9B18ABF3180
2025-08-28 21:46:00 [WARNING] Invalid JSON response for 04DCD3523F3880
2025-08-28 21:47:11 [WARNING] Invalid JSON response for 04E259523F3880
2025-08-28 21:47:29 [WARNING] Invalid JSON response for 04E4B0523F3880
2025-08-28 21:48:37 [WARNING] Invalid JSON response for 04E7D0523F3880
2025-08-28 21:48:48 [WARNING] Invalid JSON response for 04E81A523F3884
2025-08-28 21:48:50 [WARNING] Invalid JSON response for 04E80E523F3884
2025-08-28 21:50:15 [WARNING] Invalid JSON response for 04EAF2523F3880
2025-08-28 21:52:44 [WARNING] Invalid JSON response for 04EEE6523F3880
2025-08-28 21:53:20 [WARNING] Invalid JSON response for 04EFAA8ABF3180
2025-08-28 21:54:00 [WARNING] Invalid JSON response for 04F0AA8ABF3180
2025-08-28 21:54:37 [WARNING] Invalid JSON response for 04F201523F3884
2025-08-28 21:54:38 [WARNING] Invalid JSON response for 04F1DD523F3880
2025-08-28 21:55:14 [WARNING] Invalid JSON response for 04F44C523F3880
2025-08-28 21:55:20 [WARNING] Invalid JSON response for 04F488523F3880
2025-08-28 21:56:26 [WARNING] Invalid JSON response for 04F7DC523F3880
2025-08-28 21:57:30 [WARNING] Invalid JSON response for 04F934523F3880
2025-08-28 21:58:21 [WARNING] Invalid JSON response for 04FA3F523F3880
2025-08-28 21:58:38 [WARNING] Invalid JSON response for 04FA9F523F3880
2025-08-28 21:59:12 [WARNING] Invalid JSON response for 04FB04523F3884
2025-08-28 21:59:25 [WARNING] Invalid JSON response for 04FB82523F3880
2025-08-28 22:01:02 [WARNING] Invalid JSON response for 04FD6B523F3880
2025-08-28 22:01:09 [WARNING] Invalid JSON response for 04FD6C523F3880
2025-08-28 22:02:51 [WARNING] Invalid JSON response for 0400B8523F3881
2025-08-28 22:03:15 [WARNING] Invalid JSON response for 040187523F3881
2025-08-28 22:03:24 [WARNING] Invalid JSON response for 0402978ABF3181
2025-08-28 22:03:50 [WARNING] Invalid JSON response for 04039E8ABF3181
2025-08-28 22:04:58 [WARNING] Invalid JSON response for 04097E4A3F3880
2025-08-28 22:05:11 [WARNING] Invalid JSON response for 04099A8ABF3181
2025-08-28 22:05:44 [WARNING] Invalid JSON response for 040AA84A3F3880
2025-08-28 22:05:58 [WARNING] Invalid JSON response for 040B8B523F3880
2025-08-28 22:06:06 [WARNING] Invalid JSON response for 040B8C4A3F3880
2025-08-28 22:06:41 [WARNING] Invalid JSON response for 040CA9523F3880
2025-08-28 22:06:43 [WARNING] Invalid JSON response for 040C9D523F3880
2025-08-28 22:07:55 [WARNING] Invalid JSON response for 040EAF523F3880
2025-08-28 22:08:12 [WARNING] Invalid JSON response for 040F9E8ABF3181
2025-08-28 22:08:39 [WARNING] Invalid JSON response for 04107D523F3880
2025-08-28 22:09:01 [WARNING] Invalid JSON response for 0410C4523F3880
2025-08-28 22:09:19 [WARNING] Invalid JSON response for 0411784A3F3880
2025-08-28 22:09:24 [WARNING] Invalid JSON response for 0411738ABF3180
2025-08-28 22:09:37 [WARNING] Invalid JSON response for 0411B44A3F3880
2025-08-28 22:10:13 [WARNING] Invalid JSON response for 04128D8ABF3180
2025-08-28 22:10:16 [WARNING] Invalid JSON response for 041296523F3880
2025-08-28 22:10:25 [WARNING] Invalid JSON response for 04129C8ABF3180
2025-08-28 22:11:43 [WARNING] Invalid JSON response for 0413C64A3F3880
2025-08-28 22:12:25 [WARNING] Invalid JSON response for 041495523F3880
2025-08-28 22:13:32 [WARNING] Invalid JSON response for 04158B523F3880
2025-08-28 22:13:33 [WARNING] Invalid JSON response for 04158C523F3880
2025-08-28 22:14:12 [WARNING] Invalid JSON response for 0415CE4A3F3880
2025-08-28 22:14:26 [WARNING] Invalid JSON response for 0415D64A3F3880
2025-08-28 22:15:21 [WARNING] Invalid JSON response for 0416CF523F3880
2025-08-28 22:15:28 [WARNING] Invalid JSON response for 0416F08ABF3181
2025-08-28 22:15:49 [WARNING] Invalid JSON response for 0418674A3F3880
2025-08-28 22:16:14 [WARNING] Invalid JSON response for 041899523F3880
2025-08-28 22:16:35 [WARNING] Invalid JSON response for 0418B04A3F3880
2025-08-28 22:16:39 [WARNING] Invalid JSON response for 0418D0523F3880
2025-08-28 22:17:11 [WARNING] Invalid JSON response for 04197B523F3880
2025-08-28 22:17:34 [WARNING] Invalid JSON response for 0419BD8ABF3181
2025-08-28 22:18:09 [WARNING] Invalid JSON response for 041A764A3F3880
2025-08-28 22:19:08 [WARNING] Invalid JSON response for 041ADB523F3880
2025-08-28 22:19:18 [WARNING] Invalid JSON response for 041B614A3F3880
2025-08-28 22:20:10 [WARNING] Invalid JSON response for 041BE64A3F3880
2025-08-28 22:20:14 [WARNING] Invalid JSON response for 041C51523F3880
2025-08-28 22:20:23 [WARNING] Invalid JSON response for 041C5D523F3880
2025-08-28 22:21:01 [WARNING] Invalid JSON response for 041C9E523F3880
2025-08-28 22:21:26 [WARNING] Invalid JSON response for 041CDD4A3F3880
2025-08-28 22:21:52 [WARNING] Invalid JSON response for 041D864A3F3880
2025-08-28 22:21:58 [WARNING] Invalid JSON response for 041D8A4A3F3880
2025-08-28 22:22:08 [WARNING] Invalid JSON response for 041D9F4A3F3880
2025-08-28 22:24:16 [WARNING] Invalid JSON response for 041F494A3F3880
2025-08-28 22:24:32 [WARNING] Invalid JSON response for 041F664A3F3880
2025-08-28 22:24:37 [WARNING] Invalid JSON response for 041F6D4A3F3880
2025-08-28 22:25:17 [WARNING] Invalid JSON response for 041FC24A3F3880
2025-08-28 22:25:18 [WARNING] Invalid JSON response for 041FE54A3F3880
2025-08-28 22:26:10 [WARNING] Invalid JSON response for 0420B84A3F3880
2025-08-28 22:26:22 [WARNING] Invalid JSON response for 0420D8523F3880
2025-08-28 22:26:38 [WARNING] Invalid JSON response for 042146523F3880
2025-08-28 22:26:39 [WARNING] Invalid JSON response for 0421584A3F3880
2025-08-28 22:27:54 [WARNING] Invalid JSON response for 04224F4A3F3880
2025-08-28 22:28:06 [WARNING] Invalid JSON response for 04225F523F3880
2025-08-28 22:28:38 [WARNING] Invalid JSON response for 0422B24A3F3880
2025-08-28 22:28:56 [WARNING] Invalid JSON response for 0422F24A3F3880
2025-08-28 22:28:56 [WARNING] Invalid JSON response for 0423474A3F3880
2025-08-28 22:29:20 [WARNING] Invalid JSON response for 04236B523F3880
2025-08-28 22:29:54 [WARNING] Invalid JSON response for 0423A44A3F3880
2025-08-28 22:30:32 [WARNING] Invalid JSON response for 0424654A3F3880
2025-08-28 22:30:46 [WARNING] Invalid JSON response for 04248D523F3880
2025-08-28 22:32:07 [WARNING] Invalid JSON response for 04258B4A3F3880
2025-08-28 22:32:21 [WARNING] Invalid JSON response for 0425AA4A3F3880
2025-08-28 22:32:32 [WARNING] Invalid JSON response for 0425C5523F3880
2025-08-28 22:32:51 [WARNING] Invalid JSON response for 0425E74A3F3880
2025-08-28 22:34:14 [WARNING] Invalid JSON response for 04276B4A3F3880
2025-08-28 22:34:37 [WARNING] Invalid JSON response for 0427BA4A3F3880
2025-08-28 22:34:56 [WARNING] Invalid JSON response for 0428504A3F3880
2025-08-28 22:35:03 [WARNING] Invalid JSON response for 04285C4A3F3880
2025-08-28 22:35:48 [WARNING] Invalid JSON response for 0428F14A3F3880
2025-08-28 22:36:25 [WARNING] Invalid JSON response for 0429AB4A3F3880
2025-08-28 22:37:58 [WARNING] Invalid JSON response for 042B454A3F3880
2025-08-28 22:38:11 [WARNING] Invalid JSON response for 042B5F4A3F3880
2025-08-28 22:38:41 [WARNING] Invalid JSON response for 042B9A4A3F3880
2025-08-28 22:39:24 [WARNING] Invalid JSON response for 042BE64A3F3880
2025-08-28 22:40:02 [WARNING] Invalid JSON response for 042C7D4A3F3880
2025-08-28 22:40:50 [WARNING] Invalid JSON response for 042CD14A3F3880
2025-08-28 22:41:21 [WARNING] Invalid JSON response for 042D484A3F3880
2025-08-28 22:42:08 [WARNING] Invalid JSON response for 042DC04A3F3880
2025-08-28 22:42:44 [WARNING] Invalid JSON response for 042E618ABF3180
2025-08-28 22:43:01 [WARNING] Invalid JSON response for 042E984A3F3880
2025-08-28 22:43:04 [WARNING] Invalid JSON response for 042EAF4A3F3880
2025-08-28 22:43:12 [WARNING] Invalid JSON response for 042EBD8ABF3180
2025-08-28 22:43:21 [WARNING] Invalid JSON response for 042ED34A3F3880
2025-08-28 22:43:22 [WARNING] Invalid JSON response for 042EE4523F3880
2025-08-28 22:43:51 [WARNING] Invalid JSON response for 042F8C8ABF3180
2025-08-28 22:44:44 [WARNING] Invalid JSON response for 043048523F3880
2025-08-28 22:44:55 [WARNING] Invalid JSON response for 04306C523F3880
2025-08-28 22:44:56 [WARNING] Invalid JSON response for 0430974A3F3880
2025-08-28 22:45:11 [WARNING] Invalid JSON response for 0430BB4A3F3880
2025-08-28 22:46:31 [WARNING] Invalid JSON response for 0431A74A3F3880
2025-08-28 22:46:31 [WARNING] Invalid JSON response for 0431C74A3F3880
2025-08-28 22:46:37 [WARNING] Invalid JSON response for 0431CC4A3F3880
2025-08-28 22:47:31 [WARNING] Invalid JSON response for 04328B523F3880
2025-08-28 22:48:35 [WARNING] Invalid JSON response for 0433ED4A3F3880
2025-08-28 22:48:47 [WARNING] Invalid JSON response for 0433FA4A3F3880
2025-08-28 22:49:01 [WARNING] Invalid JSON response for 04349E8ABF3181
